Node no.,X,Y,Z
739,-2.81209,2.79555,-15.6229
740,-2.78344,2.84714,-15.5223
741,-2.93739,2.72601,-15.6742
742,-3.02408,2.7022,-15.6532
743,-2.9039,2.76185,-15.6199
744,-3.14917,2.62204,-15.6742
745,-3.1126,2.68411,-15.6318
746,-3.2541,2.5519,-15.6676
747,-1.37246,1.73221,-17.4229
748,-1.43603,1.7884,-17.357
749,-1.49908,1.84686,-17.2913
750,-1.5638,1.90915,-17.2238
751,-3.22311,2.19975,-15.7152
752,-2.84567,2.19768,-16.0175
753,-2.89112,2.16541,-15.9698
754,-3.13203,2.17556,-15.7709
755,-3.05996,2.15246,-15.8182
756,-2.99737,2.14056,-15.8693
757,-2.93985,2.14414,-15.9222
758,-2.81252,2.15564,-16.0642
759,-2.484,2.23831,-16.5255
760,-2.44459,2.1632,-16.5771
761,-2.53857,2.21093,-16.4661
762,-2.59059,2.19242,-16.404
763,-2.64996,2.19592,-16.3153
764,-2.39438,2.08046,-16.6249
765,-2.29913,2.08488,-16.6957
766,-2.21106,2.0559,-16.7493
767,-2.70117,2.1522,-16.2395
768,-2.76012,2.11117,-16.1432
769,-1.7295,2.13664,-17.0666
770,-1.67656,2.05844,-17.1137
771,-1.62376,1.98017,-17.1635
772,-1.90475,2.13583,-16.927
773,-1.80784,2.12419,-17.0002
774,-2.00929,2.09145,-16.8609
775,-2.11536,2.04301,-16.7992
776,-1.2402,4.30799,-15.0084
777,-1.15837,4.2522,-15.0254
778,-1.07313,4.2065,-15.0683
779,-1.3814,4.42315,-15.0045
780,-1.33621,4.34889,-14.9486
781,-2.3177,3.84359,-15.1726
782,-1.00165,4.15171,-15.0631
783,-1.00115,4.19734,-15.7696
784,-0.99147,4.22379,-15.6936
785,-0.97984,4.24212,-15.6137
786,-1.00864,4.1659,-15.8408
787,-1.01526,4.13304,-15.909
788,-1.02499,4.10111,-15.9745
789,-1.03975,4.06847,-16.0389
790,-1.05675,4.03209,-16.1031
791,-0.966,4.24616,-15.5336
792,-1.00992,4.24738,-15.2951
793,-0.99534,4.19681,-15.1936
794,-0.9576,4.2391,-15.4551
795,-0.9675,4.23751,-15.3821
796,-0.93615,4.15015,-15.1848
797,-0.80561,2.59374,-17.7886
798,-0.79636,2.68516,-17.7333
799,-0.7081,2.58857,-17.8503
800,-0.61036,2.5729,-17.9111
801,-0.84006,2.91151,-17.5192
802,-0.81088,2.84579,-17.5994
803,-0.79573,2.77078,-17.6705
804,-0.76326,2.98985,-17.4904
805,-0.96877,3.32593,-16.917
806,-0.93904,3.28125,-16.9981
807,-0.89965,3.23815,-17.0864
808,-0.84844,3.20262,-17.1735
809,-0.78669,3.1667,-17.2663
810,-0.72859,3.12005,-17.3653
811,-0.70327,3.06134,-17.4507
812,-0.99904,3.69518,-16.4734
813,-0.94963,3.63755,-16.5595
814,-0.95094,3.38691,-16.8527
815,-0.88421,3.59152,-16.6462
816,-0.90568,3.52575,-16.7117
817,-0.93099,3.45608,-16.7803
818,-1.07096,3.77554,-16.3649
819,-1.0571,3.85851,-16.2923
820,-1.0631,3.98527,-16.1667
821,-1.05731,3.92725,-16.2283
822,-1.00369,3.76745,-16.3934
823,-0.94806,2.1404,-17.8868
824,-0.88223,2.21764,-17.9151
825,-0.80948,2.29905,-17.9352
826,-0.72314,2.3848,-17.9501
827,-0.62535,2.46436,-17.9632
828,-0.52021,2.53407,-17.9738
829,-1.01361,2.0645,-17.8457
830,-1.08679,1.9954,-17.7849
831,-1.16279,1.93995,-17.7087
832,-1.3055,1.85879,-17.5361
833,-1.23427,1.89474,-17.6262
834,-1.30658,1.76544,-17.516
835,-1.36289,1.6374,-17.4034
836,-1.30903,1.6743,-17.4857
837,-2.25049,3.61416,-15.4798
838,-2.2472,3.50208,-15.5019
839,-2.31156,3.26626,-15.5989
840,-2.28989,3.3268,-15.5593
841,-2.27498,3.38476,-15.5112
842,-2.26538,3.4396,-15.4624
843,-2.39191,3.15077,-15.5389
844,-2.43515,3.11069,-15.4666
845,-2.47814,3.05835,-15.4887
846,-2.52379,3.00669,-15.5176
847,-2.58871,2.97166,-15.469
848,-2.66489,2.93079,-15.4497
849,-2.7484,2.88877,-15.4469
850,-2.26406,3.61585,-15.3851
851,-2.27061,3.64039,-15.2884
852,-2.28296,3.70319,-15.2294
853,-2.29466,3.77856,-15.143
854,-2.27482,3.79871,-15.0219
855,-2.87674,2.80545,-15.5335
856,-2.84431,2.84503,-15.4551
857,-3.0163,2.72787,-15.6118
858,-2.9837,2.76523,-15.5458
859,-3.10806,2.71906,-15.5707
860,-3.25422,2.64263,-15.6144
861,-1.42638,1.69039,-17.3402
862,-1.40764,1.59233,-17.3272
863,-1.49071,1.74608,-17.2758
864,-1.55667,1.80724,-17.2108
865,-1.36178,1.2633,-17.182
866,-1.62344,1.87291,-17.1481
867,-3.20135,2.0652,-15.6938
868,-3.14504,2.09521,-15.7419
869,-3.1502,1.8159,-15.5952
870,-2.8544,2.12186,-16.0125
871,-2.89945,2.09274,-15.9598
872,-3.07705,2.09095,-15.7914
873,-3.01039,2.07745,-15.8445
874,-2.9513,2.07696,-15.9022
875,-2.81351,2.0821,-16.0616
876,-2.51214,2.14694,-16.5094
877,-2.46991,2.09009,-16.5574
878,-2.57324,2.13255,-16.4365
879,-2.63407,2.1316,-16.3512
880,-2.68145,2.08505,-16.2772
881,-2.45294,2.01816,-16.5725
882,-2.36032,1.99695,-16.6508
883,-2.27243,1.98769,-16.7097
884,-2.18645,1.96336,-16.7557
885,-2.70054,2.02905,-16.2386
886,-2.76297,2.03083,-16.1303
887,-1.74764,2.02858,-17.0458
888,-1.68659,1.94481,-17.094
889,-1.9269,2.00801,-16.9085
890,-1.83106,2.02115,-16.9766
891,-2.02108,1.97059,-16.847
892,-2.09799,1.91395,-16.7965
893,-1.30417,4.28409,-14.8976
894,-1.20615,4.23069,-14.9321
895,-1.12096,4.1832,-14.9574
896,-1.05101,4.1414,-14.9651
897,-1.43875,4.38986,-14.8893
898,-1.3898,4.31603,-14.8509
899,-2.29375,3.85995,-15.0255
900,-2.25023,3.79513,-14.9442
901,-1.6933,4.25695,-14.5769
902,-1.5156,4.3471,-14.766
903,-0.89474,4.11455,-15.1506
904,-0.95251,4.12031,-15.0604
905,-0.98699,4.10649,-14.9676
906,-0.91365,4.19625,-15.5772
907,-0.96124,4.1524,-15.8027
908,-0.94449,4.16939,-15.7386
909,-0.93101,4.18791,-15.6583
910,-0.95701,4.12158,-15.8646
911,-0.98714,3.99526,-16.1365
912,-0.96048,4.09093,-15.9359
913,-0.96755,4.06109,-16.0053
914,-0.97834,4.03081,-16.0711
915,-0.89697,4.19359,-15.4985
916,-0.83512,4.10776,-15.2394
917,-0.91531,4.1828,-15.3281
918,-0.89169,4.18716,-15.4223
919,-0.86299,4.13636,-15.2903
920,-0.18887,2.67267,-18.0258
921,-0.69405,2.68414,-17.7952
922,-0.68846,2.77399,-17.7326
923,-0.40951,2.60255,-17.98
924,-0.30171,2.65034,-17.9952
925,-0.59036,2.67651,-17.8556
926,-0.49124,2.65406,-17.9157
927,-0.72494,2.92566,-17.5807
928,-0.69977,2.85516,-17.6601
929,-0.64819,3.01795,-17.5333
930,-0.88865,3.35163,-16.945
931,-0.83946,3.31014,-17.0378
932,-0.78868,3.2726,-17.1274
933,-0.72151,3.23517,-17.2261
934,-0.64571,3.18871,-17.3377
935,-0.61134,3.11654,-17.4467
936,-0.91545,3.70532,-16.4982
937,-0.93171,3.76715,-16.4192
938,-0.86486,3.65716,-16.5795
939,-0.85521,3.7049,-16.5277
940,-0.86166,3.42015,-16.8758
941,-0.8026,3.61997,-16.6594
942,-0.81931,3.55476,-16.7314
943,-0.84025,3.48805,-16.8027
944,-0.98529,3.84069,-16.3234
945,-0.97893,3.90004,-16.2628
946,-0.98552,3.95107,-16.2014
947,-0.91579,3.83015,-16.352
948,-0.12255,2.6101,-18.0831
949,-0.94187,2.04699,-17.9066
950,-0.87257,2.12103,-17.945
951,-0.80081,2.19969,-17.9722
952,-0.72045,2.28323,-17.9917
953,-0.63126,2.35922,-18.0079
954,-0.53775,2.41904,-18.0236
955,-0.4402,2.47489,-18.036
956,-0.3419,2.53179,-18.0444
957,-0.24054,2.57518,-18.0595
958,-0.05075,2.54139,-18.1398
959,-1.01582,1.97216,-17.8514
960,-1.08926,1.90294,-17.7834
961,-1.15774,1.84663,-17.7074
962,-1.22507,1.78896,-17.6211
963,-1.24474,1.69449,-17.5718
964,-1.37648,1.49675,-17.3229
965,-1.33822,1.54402,-17.3951
966,-1.29371,1.58354,-17.469
967,-1.25314,1.61933,-17.5342
968,-1.2918,1.17857,-17.2005
969,-1.35325,1.34063,-17.2549
970,-1.29302,1.25171,-17.2649
971,-2.2552,3.54964,-15.4273
972,-2.26294,3.48334,-15.4019
973,-2.36471,3.20524,-15.4916
974,-2.33682,3.26131,-15.4614
975,-2.31108,3.32023,-15.4357
976,-2.29056,3.37887,-15.403
977,-2.27693,3.42956,-15.376
978,-2.40208,3.15955,-15.4246
979,-2.4316,3.12602,-15.3873
980,-2.4717,3.08191,-15.396
981,-2.79799,2.88174,-15.3872
982,-2.53375,3.02559,-15.408
983,-2.61645,2.97454,-15.388
984,-2.70248,2.92767,-15.3823
985,-2.26404,3.57951,-15.3215
986,-2.27687,3.72132,-15.126
987,-2.26653,3.60961,-15.2397
988,-2.27078,3.65794,-15.1922
989,-2.26166,3.72971,-15.0377
990,-2.24274,3.72835,-14.9802
991,-2.94697,2.80449,-15.4706
992,-2.90909,2.83768,-15.3913
993,-2.91424,2.85105,-15.2977
994,-3.05742,2.76639,-15.4939
995,-3.16736,2.7299,-15.5225
996,-3.2498,2.7102,-15.5429
997,-3.12383,1.71517,-15.5251
998,-1.4053,1.43531,-17.25
999,-1.44618,1.53341,-17.2499
1000,-1.47418,1.63958,-17.2593
1001,-1.5423,1.69396,-17.1921
1002,-1.61259,1.76297,-17.1315
1003,-1.4226,1.35644,-17.1727
1004,-1.42677,1.26954,-17.0977
1005,-1.35824,1.1814,-17.1122
1006,-1.30772,1.11371,-17.1303
1007,-1.68281,1.83719,-17.0773
1008,-3.08065,1.75313,-15.5905
1009,-3.17619,1.93368,-15.6538
1010,-3.11856,1.99011,-15.7211
1011,-3.07817,2.02693,-15.7645
1012,-3.08792,1.83347,-15.6516
1013,-3.03295,1.77349,-15.6399
1014,-2.85644,2.04838,-16.0011
1015,-2.90417,2.02366,-15.936
1016,-3.01597,2.0127,-15.8111
1017,-2.95724,2.01077,-15.871
1018,-2.81106,2.00605,-16.0491
1019,-2.53215,2.06943,-16.4894
1020,-2.60551,2.05693,-16.3958
1021,-2.63514,2.00089,-16.3486
1022,-2.64775,1.95369,-16.318
1023,-2.52184,1.98687,-16.4964
1024,-2.43063,1.93585,-16.5876
1025,-2.34365,1.91505,-16.6548
1026,-2.25608,1.89745,-16.7086
1027,-2.16716,1.85605,-16.7514
1028,-2.70039,1.95812,-16.2231
1029,-2.76078,1.95709,-16.112
1030,-1.94454,1.90694,-16.8848
1031,-1.76195,1.90753,-17.018
1032,-1.86038,1.90737,-16.941
1033,-2.00721,1.8496,-16.8369
1034,-2.07653,1.79414,-16.7869
1035,-3.05888,1.67945,-15.5333
1036,-1.3567,4.26414,-14.8228
1037,-1.27646,4.22141,-14.8459
1038,-1.1762,4.16264,-14.8636
1039,-1.09129,4.12184,-14.8832
1040,-1.02056,4.08741,-14.8912
1041,-1.45489,4.30047,-14.7766
1042,-1.40828,4.2531,-14.7683
1043,-2.22311,3.75626,-14.9148
1044,-1.78281,4.21184,-14.5313
1045,-1.86915,4.1618,-14.5178
1046,-1.95455,4.10704,-14.5353
1047,-2.25289,3.89014,-14.8819
1048,-2.21819,3.83838,-14.8505
1049,-2.18984,3.77992,-14.8462
1050,-1.60332,4.30081,-14.655
1051,-1.70969,4.17158,-14.5604
1052,-1.63545,4.20462,-14.5971
1053,-1.65461,4.1325,-14.5782
1054,-1.51572,4.25547,-14.6871
1055,-0.84775,4.08344,-15.115
1056,-0.91873,4.08716,-15.0115
1057,-0.94733,4.06456,-14.9138
1058,-0.86851,4.15168,-15.6337
1059,-0.84484,4.15301,-15.5462
1060,-0.91321,4.12436,-15.8043
1061,-0.8881,4.13944,-15.7245
1062,-0.9092,3.96567,-16.1723
1063,-0.90242,4.08918,-15.8827
1064,-0.91151,4.00045,-16.1038
1065,-0.90118,4.05772,-15.963
1066,-0.90514,4.02916,-16.0365
1067,-0.8314,4.1134,-15.7059
1068,-0.78115,4.08452,-15.2324
1069,-0.7895,4.05909,-15.0948
1070,-0.73001,4.041,-15.0662
1071,-0.82471,4.14665,-15.4638
1072,-0.79144,4.10962,-15.3319
1073,-0.83038,4.14258,-15.3864
1074,-0.72308,4.0849,-15.3153
1075,-0.23152,2.74668,-17.9632
1076,-0.13027,2.74801,-18.0012
1077,-0.06806,2.70569,-18.0499
1078,0.07282,2.5799,-18.162
1079,0.00338,2.65041,-18.104
1080,-0.5772,2.78173,-17.7842
1081,-0.58206,2.88019,-17.7015
1082,-0.35704,2.74523,-17.9106
1083,-0.46746,2.78296,-17.8336
1084,-0.60916,2.95444,-17.6202
1085,-0.5351,3.07845,-17.5347
1086,-0.79336,3.38491,-16.973
1087,-0.73368,3.34999,-17.065
1088,-0.67157,3.31198,-17.1624
1089,-0.58854,3.26662,-17.2793
1090,-0.50379,3.20178,-17.4147
1091,-0.85406,3.74997,-16.4741
1092,-0.84559,3.80674,-16.4073
1093,-0.80505,3.69171,-16.5699
1094,-0.76377,3.45793,-16.8968
1095,-0.73246,3.66221,-16.6472
1096,-0.72536,3.59631,-16.7368
1097,-0.74141,3.52856,-16.8169
1098,-0.89607,3.88005,-16.2981
1099,-0.89671,3.92405,-16.2404
1100,-0.81753,3.85121,-16.3579
1101,-0.16641,2.50298,-18.1187
1102,-0.94476,1.95581,-17.9101
1103,-0.86911,2.02604,-17.9602
1104,-0.79545,2.10135,-17.9958
1105,-0.71715,2.18459,-18.0216
1106,-0.63265,2.25893,-18.0424
1107,-0.54409,2.31384,-18.0619
1108,-0.45301,2.36205,-18.079
1109,-0.36121,2.41217,-18.0919
1110,-0.26833,2.46074,-18.1031
1111,0.01779,2.46954,-18.1943
1112,-0.09135,2.42943,-18.1742
1113,-1.01655,1.88316,-17.8499
1114,-1.07968,1.81494,-17.7838
1115,-1.13565,1.75461,-17.7135
1116,-1.17354,1.68652,-17.6519
1117,-1.19397,1.60798,-17.5998
1118,-1.2358,1.11272,-17.2243
1119,-1.33304,1.40521,-17.3262
1120,-1.30017,1.45529,-17.3972
1121,-1.2573,1.49569,-17.4711
1122,-1.21824,1.54101,-17.5413
1123,-1.21844,1.17054,-17.2882
1124,-1.28239,1.31679,-17.3303
1125,-1.22294,1.23364,-17.3396
1126,-2.26506,3.51661,-15.3183
1127,-2.27631,3.45252,-15.3004
1128,-2.37564,3.20525,-15.3769
1129,-2.34671,3.25923,-15.3466
1130,-2.31825,3.32054,-15.3215
1131,-2.29487,3.3851,-15.3003
1132,-2.40804,3.15975,-15.3313
1133,-2.44785,3.11366,-15.3158
1134,-2.82944,2.87887,-15.3179
1135,-2.49996,3.0644,-15.3168
1136,-2.73615,2.92129,-15.3155
1137,-2.56695,3.01577,-15.3182
1138,-2.64694,2.96803,-15.3145
1139,-2.2648,3.55288,-15.2322
1140,-2.26266,3.65634,-15.108
1141,-2.26227,3.59841,-15.1629
1142,-2.24561,3.66053,-15.0328
1143,-2.22176,3.67863,-14.9612
1144,-2.84306,2.88145,-15.2349
1145,-2.91178,2.85954,-15.2146
1146,-3.01553,2.8041,-15.4158
1147,-2.99387,2.82596,-15.3353
1148,-2.9783,2.83975,-15.2401
1149,-3.10469,2.77597,-15.4461
1150,-3.17371,2.76501,-15.449
1151,-3.24002,2.75701,-15.4577
1152,-3.0975,1.6348,-15.4503
1153,-1.47586,1.45583,-17.1684
1154,-1.51581,1.56885,-17.1745
1155,-1.66491,1.71301,-17.0599
1156,-1.589,1.62904,-17.1102
1157,-1.49136,1.36675,-17.0885
1158,-1.4923,1.27435,-17.0148
1159,-1.41868,1.18154,-17.028
1160,-1.36711,1.11074,-17.0433
1161,-1.74136,1.77388,-17.0065
1162,-3.01664,1.71497,-15.5992
1163,-3.06206,1.89496,-15.714
1164,-3.02856,1.94865,-15.7673
1165,-2.9742,1.74678,-15.6592
1166,-3.00546,1.8174,-15.6976
1167,-2.85624,1.9758,-15.9739
1168,-2.90484,1.95294,-15.8989
1169,-2.9573,1.94037,-15.8288
1170,-2.81055,1.93611,-16.0174
1171,-2.57106,1.95259,-16.4348
1172,-2.60031,1.90933,-16.3868
1173,-2.64169,1.88636,-16.3077
1174,-2.49539,1.89412,-16.5169
1175,-2.41497,1.85094,-16.5892
1176,-2.33146,1.82921,-16.6477
1177,-2.24206,1.80194,-16.6988
1178,-2.15155,1.74858,-16.7358
1179,-2.70332,1.89034,-16.1909
1180,-2.76471,1.89469,-16.071
1181,-1.91525,1.80186,-16.8827
1182,-1.8244,1.78931,-16.9426
1183,-1.9849,1.72873,-16.8213
1184,-2.14326,1.6444,-16.7063
1185,-2.0601,1.67927,-16.7635
1186,-2.99752,1.65559,-15.5491
1187,-3.03641,1.61572,-15.4681
1188,-1.34279,4.20844,-14.7745
1189,-1.258,4.16391,-14.7952
1190,-1.18901,4.11803,-14.7937
1191,-1.12089,4.09559,-14.8148
1192,-1.05163,4.06411,-14.8225
1193,-0.97932,4.04093,-14.8395
1194,-1.44994,4.21414,-14.7033
1195,-1.38748,4.17855,-14.7151
1196,-2.19457,3.70041,-14.8967
1197,-1.77747,4.11721,-14.5404
1198,-1.85255,4.07159,-14.543
1199,-2.04125,4.04775,-14.5825
1200,-1.93715,4.0349,-14.5671
1201,-2.00474,3.98527,-14.6056
1202,-2.195,3.9346,-14.7583
1203,-2.1687,3.8721,-14.7639
1204,-2.15014,3.79893,-14.7837
1205,-2.16326,3.72031,-14.8404
1206,-1.56084,4.19741,-14.626
1207,-1.70101,4.08258,-14.5615
1208,-1.59218,4.12841,-14.5945
1209,-1.62967,4.06169,-14.5729
1210,-1.48983,4.16567,-14.6462
1211,-0.86458,4.05148,-14.9667
1212,-0.79084,4.03176,-14.9729
1213,-0.73528,4.02075,-14.9674
1214,-0.90516,4.02619,-14.865
1215,-0.68071,4.02502,-15.0048
1216,-0.80488,4.12055,-15.6105
1217,-0.77406,4.11608,-15.5228
1218,-0.85171,4.09522,-15.8113
1219,-0.85301,3.97692,-16.1406
1220,-0.82894,3.94499,-16.2047
1221,-0.84298,4.06058,-15.9105
1222,-0.84325,4.00112,-16.0805
1223,-0.8397,4.02836,-16.0014
1224,-0.77505,4.09494,-15.6847
1225,-0.79391,4.08334,-15.7739
1226,-0.74799,4.07628,-15.7461
1227,-0.72039,4.06404,-15.1991
1228,-0.66014,4.06954,-15.2569
1229,-0.66606,4.04732,-15.1271
1230,-0.61885,4.03489,-15.0414
1231,-0.74165,4.10412,-15.4212
1232,-0.66087,4.086,-15.3643
1233,-0.24084,2.85562,-17.8773
1234,0.13908,2.50934,-18.2163
1235,0.21509,2.44874,-18.2669
1236,0.29671,2.39133,-18.3157
1237,0.37529,2.32955,-18.3637
1238,0.45192,2.26388,-18.4111
1239,0.52377,2.19269,-18.4574
1240,0.58662,2.11019,-18.5019
1241,-0.13051,2.82331,-17.9502
1242,-0.02984,2.79878,-18.0052
1243,0.05489,2.7533,-18.063
1244,0.20465,2.61733,-18.1848
1245,0.13426,2.69009,-18.1245
1246,-0.4604,2.91986,-17.7234
1247,-0.34749,2.90958,-17.7826
1248,-0.48396,3.01903,-17.6228
1249,-0.41702,3.15422,-17.5197
1250,-0.68594,3.43244,-16.9882
1251,-0.61962,3.40066,-17.0811
1252,-0.55006,3.35876,-17.1878
1253,-0.46565,3.3123,-17.3051
1254,-0.3827,3.2662,-17.4133
1255,-0.77575,3.74129,-16.5237
1256,-0.7423,3.78886,-16.4741
1257,-0.70079,3.83027,-16.4286
1258,-0.67361,3.71275,-16.6109
1259,-0.65215,3.5113,-16.9021
1260,-0.62939,3.65049,-16.7208
1261,-0.62721,3.58601,-16.8122
1262,-0.7805,3.89835,-16.2956
1263,-0.63318,3.8684,-16.388
1264,-0.94428,1.86735,-17.9069
1265,0.08894,2.40714,-18.2427
1266,0.16779,2.3512,-18.2891
1267,0.24794,2.29456,-18.3349
1268,0.32506,2.23364,-18.3806
1269,0.3983,2.16785,-18.4258
1270,0.46794,2.09704,-18.4694
1271,0.53389,2.01459,-18.5114
1272,0.64452,2.00894,-18.5457
1273,-0.18961,2.39014,-18.1566
1274,-0.8715,1.93375,-17.9611
1275,-0.79471,2.00234,-18.006
1276,-0.71724,2.08191,-18.0389
1277,-0.63402,2.15746,-18.0654
1278,-0.54701,2.21034,-18.0896
1279,-0.45936,2.25378,-18.1106
1280,-0.371,2.3,-18.1274
1281,-0.28102,2.34716,-18.1418
1282,-0.02081,2.36483,-18.2215
1283,-0.1145,2.32299,-18.2035
1284,-1.00469,1.7969,-17.8492
1285,-1.05577,1.72749,-17.7875
1286,-1.0975,1.66099,-17.7251
1287,-1.12542,1.58974,-17.6676
1288,1.41245,1.49263,-18.7688
1289,-1.14528,1.516,-17.6111
1290,-1.16014,1.10712,-17.3137
1291,-1.25388,1.36881,-17.4009
1292,-1.2116,1.40924,-17.4755
1293,-1.1715,1.45382,-17.5479
1294,-1.15009,1.15723,-17.36
1295,-1.20434,1.28514,-17.4015
1296,-1.1595,1.21323,-17.3973
1297,-2.27262,3.48206,-15.2184
1298,-2.2904,3.40561,-15.2124
1299,-2.37951,3.20309,-15.2777
1300,-2.34668,3.26139,-15.2418
1301,-2.31606,3.33011,-15.2198
1302,-2.41525,3.15276,-15.2461
1303,-2.462,3.10272,-15.2384
1304,-2.7587,2.91644,-15.242
1305,-2.52148,3.0533,-15.2401
1306,-2.67301,2.95916,-15.2413
1307,-2.59276,3.00568,-15.2414
1308,-2.26396,3.52226,-15.1485
1309,-2.24986,3.57529,-15.0803
1310,-2.22494,3.59727,-15.0001
1311,-2.19594,3.62103,-14.9321
1312,-2.77795,2.91085,-15.1609
1313,-2.86146,2.87908,-15.1487
1314,-2.94356,2.8533,-15.1417
1315,-3.08485,2.80173,-15.3743
1316,-3.06046,2.82016,-15.2853
1317,-3.02931,2.83302,-15.1783
1318,-3.15346,2.79445,-15.3637
1319,-3.2241,2.78545,-15.3635
1320,-3.07134,1.57087,-15.3725
1321,-1.71567,1.65713,-16.9914
1322,-1.55811,1.47816,-17.0769
1323,-1.64667,1.57118,-17.0237
1324,-1.56481,1.36108,-16.9954
1325,-1.55675,1.2637,-16.9262
1326,-1.47906,1.17874,-16.9433
1327,-1.41937,1.1154,-16.9695
1328,-1.78965,1.66176,-16.9283
1329,-2.95595,1.6839,-15.6134
1330,-2.92342,1.70897,-15.6663
1331,-2.95972,1.85887,-15.767
1332,-2.93119,1.76765,-15.7147
1333,-2.84924,1.89072,-15.9263
1334,-2.89854,1.86779,-15.8405
1335,-2.80269,1.8681,-15.9796
1336,-2.54719,1.85767,-16.448
1337,-2.59284,1.82864,-16.3697
1338,-2.64504,1.81811,-16.2696
1339,-2.48036,1.80634,-16.5138
1340,-2.40735,1.76816,-16.5737
1341,-2.32391,1.74268,-16.6299
1342,-2.23403,1.70772,-16.6768
1343,-2.70737,1.82827,-16.1469
1344,-2.75628,1.82491,-16.036
1345,-2.23561,1.61516,-16.6405
1346,-1.88552,1.66195,-16.8591
1347,-1.96925,1.60696,-16.7868
1348,-2.24012,1.52686,-16.5947
1349,-2.14451,1.54726,-16.6632
1350,-2.05177,1.56749,-16.7239
1351,-2.93634,1.62367,-15.5621
1352,-2.97698,1.59575,-15.4876
1353,-3.01338,1.55805,-15.3965
1354,-1.31679,4.14474,-14.7328
1355,-1.24859,4.11154,-14.746
1356,-1.19496,4.07878,-14.7441
1357,-1.14018,4.06203,-14.7581
1358,-1.07536,4.03511,-14.7645
1359,-1.00696,4.0132,-14.7748
1360,-0.93631,3.99818,-14.791
1361,-1.41959,4.1337,-14.6642
1362,-1.35221,4.10515,-14.6793
1363,-2.16512,3.64565,-14.8745
1364,-1.75695,4.02852,-14.5566
1365,-1.83064,3.99686,-14.5648
1366,-2.12336,3.98869,-14.6575
1367,-1.90266,3.96409,-14.5867
1368,-1.93935,3.90998,-14.6079
1369,-2.01714,3.91219,-14.6319
1370,-1.95277,3.86735,-14.6218
1371,-2.11691,3.86243,-14.7124
1372,-2.11057,3.78503,-14.748
1373,-2.1249,3.72629,-14.7911
1374,-2.13624,3.66859,-14.8284
1375,-1.52302,4.10815,-14.6078
1376,-1.67323,4.00103,-14.5605
1377,-1.55834,4.04538,-14.5797
1378,-1.59878,3.9846,-14.5613
1379,-1.45209,4.08166,-14.621
1380,-0.83369,4.01435,-14.8841
1381,-0.76669,4.0055,-14.8958
1382,-0.70225,4.00471,-14.9145
1383,-0.86443,3.98848,-14.8097
1384,-0.63793,4.01307,-14.9407
1385,-0.57071,4.03005,-14.9772
1386,-0.74055,4.0964,-15.602
1387,-0.70173,4.09306,-15.5244
1388,-0.7911,4.06211,-15.8625
1389,-0.79504,3.97045,-16.1475
1390,-0.74112,3.94116,-16.2202
1391,-0.78416,4.03156,-15.9604
1392,-0.7847,3.99948,-16.0649
1393,-0.71547,4.07989,-15.6838
1394,-0.74212,4.06121,-15.8192
1395,-0.69656,4.06394,-15.7646
1396,-0.59303,4.07916,-15.3004
1397,-0.60493,4.0587,-15.1742
1398,-0.55376,4.0543,-15.0971
1399,-0.53421,4.0776,-15.2263
1400,-0.65086,4.09076,-15.457
1401,-0.58216,4.0903,-15.3984
1402,-0.4966,4.05764,-15.0286
1403,-0.12694,2.91101,-17.8825
1404,-0.20514,2.98745,-17.7813
1405,0.8044,1.87574,-18.6155
1406,1.3523,1.53022,-18.7548
1407,1.43989,1.5636,-18.7713
1408,0.33394,2.64976,-18.2075
1409,0.27193,2.5476,-18.2402
1410,0.34914,2.48498,-18.2925
1411,0.42989,2.42229,-18.3433
1412,0.51064,2.35669,-18.3934
1413,0.59053,2.2876,-18.4426
1414,0.65609,2.20754,-18.49
1415,0.70724,2.10989,-18.5357
1416,0.7594,1.9967,-18.5801
1417,-0.01629,2.8922,-17.9431
1418,0.08648,2.85885,-18.0052
1419,0.18055,2.80525,-18.071
1420,0.26523,2.72944,-18.1423
1421,-0.32277,3.08563,-17.6372
1422,-0.29866,3.21797,-17.5139
1423,-0.57077,3.48908,-16.9923
1424,-0.50381,3.45396,-17.0909
1425,-0.43577,3.41157,-17.1975
1426,-0.35896,3.3674,-17.3057
1427,-0.27446,3.32183,-17.4104
1428,-0.54461,3.85627,-16.4395
1429,-0.62074,3.76647,-16.5555
1430,-0.57135,3.82018,-16.491
1431,-0.55342,3.7172,-16.6625
1432,-0.53329,3.57207,-16.8964
1433,-0.50433,3.65866,-16.782
1434,-0.52939,3.89229,-16.3796
1435,-0.64381,3.91899,-16.2912
1436,-0.63509,3.95274,-16.2186
1437,1.48291,1.47592,-18.784
1438,-0.93068,1.77991,-17.9037
1439,-0.86864,1.84356,-17.9558
1440,0.05203,2.30661,-18.265
1441,0.13053,2.25138,-18.3082
1442,0.20899,2.19393,-18.3514
1443,0.28446,2.13229,-18.3952
1444,0.35712,2.06861,-18.4383
1445,0.42735,2.00041,-18.4791
1446,0.49016,1.93315,-18.5129
1447,0.58173,1.91435,-18.5454
1448,0.68979,1.89491,-18.5809
1449,-0.2035,2.28009,-18.1865
1450,-0.79659,1.90651,-18.004
1451,-0.72038,1.97627,-18.044
1452,-0.63888,2.0469,-18.0763
1453,-0.55053,2.10156,-18.1058
1454,-0.4634,2.14406,-18.1312
1455,-0.37905,2.18713,-18.1516
1456,-0.29254,2.23363,-18.1693
